,0,1,2,3,4,5,6,7,8,9
0,0.0,251.73060123897858,286.76113419407307,244.4234110073172,544.0541178833035,1090.9670927660932,239.56950172849554,604.4848830411117,182.32562318869225,318.05061619404296
1,247.3994522637056,0.0,52.58881155143365,55.66566659811724,64.85495220255575,76.54625624808284,47.68808025038243,88.35373909715452,67.3176705045671,70.67649145601126
2,283.8259959439231,52.1677920414769,0.0,60.41123657917092,33.76611021740848,28.652448402711343,18.177654742839536,40.23563164079542,80.09144700501304,25.867402906446273
3,241.69265762874647,49.132910268051546,65.48129018966472,0.0,116.09562018184863,138.82692017817737,66.53849497747353,160.1623000717493,64.83242830199902,117.96579053304413
4,547.4079528599009,62.95672359698074,31.249395666611008,110.87134096927332,0.0,13.097554869433338,20.92295906575771,10.462268730543428,296.7182248859182,9.91613931767074
5,607.9198240990862,72.7298388758993,27.518277163620837,120.95582491207733,13.097555322844983,0.0,17.5392147267022,1.3382149195701913,197.48382663956932,3.765849751845508
6,239.56950172849554,48.10435081848493,18.17765474833857,66.53849497747353,18.400661417176707,17.456641413703892,0.0,26.570214581081814,49.28125158452622,15.45786310746837
7,604.559235265625,88.35373500857236,40.23563208194366,160.16230165731713,10.462268526161324,1.3382149195701913,26.570214718467923,0.0,193.11901528824433,3.565766835116847
8,175.01091151881087,57.680191997414454,82.9030561344714,72.66584773580746,303.085619152233,308.7205797063908,49.06772739146061,193.11901528824433,0.0,121.03081925608001
9,320.5509129711985,70.67636714506114,25.86739042702652,119.13594948727064,9.919659968007409,3.7658501595168445,15.956148163808962,3.56576680085152,121.53097121662972,0.0
