,0,1,2,3,4,5,6,7,8,9
0,0.0,324.6643923670802,304.6126174671772,309.0283962013001,625.8457077747379,625.4256658236611,311.19580569349966,605.7237979813833,234.35547401596932,336.77302596380343
1,304.74817896808594,0.0,68.86753038359691,49.57850575803724,63.821857101614114,75.18345526312152,65.52248933083456,80.20857833105754,102.26871312902409,66.25404054502152
2,298.9092970238531,57.17965250870671,0.0,51.8482369121038,29.795705865680418,29.781139993370658,21.785775296067726,38.746058633819246,81.49882895980815,23.131809998754136
3,309.44454854614696,48.370437364407564,50.58536829476881,0.0,58.11707575368976,70.32467263395134,50.46742428987207,75.78549788948212,113.41586652328647,54.44354486008848
4,629.3550631874119,63.82084198245451,29.795706038398464,58.954636054817286,0.0,6.654268671070412,11.614826841100381,6.552224413702646,285.0716576886714,5.284235514632826
5,625.9334502518147,74.74045992015377,30.25524604036437,70.3246589306145,6.764747111983354,0.0,12.73045284208385,1.6863076727483133,226.81996529346927,2.1469036360542475
6,311.16161646391015,65.54941211795801,22.191595436938144,50.46743136433395,11.144380804108152,12.730450947180515,0.0,11.124279671929628,83.1212038821979,11.49574788268967
7,607.2237470487783,80.20847538984316,38.746057613724815,75.78549788948212,6.552224389045847,1.6863076727483133,11.124279709413543,0.0,198.5882930727233,3.744620184995455
8,236.85085991570094,103.66171648664087,80.48339703464436,117.96971527921531,283.16494493950574,226.49836004165957,82.85034880036983,198.58664122921886,0.0,130.43440557571105
9,336.77344175587325,64.89657531669508,23.131910405550116,54.877197644523676,5.284235503513827,2.146903436153906,11.495745385595086,3.7446201893062607,131.00071507369867,0.0
