,0,1,2,3,4,5,6,7,8,9
0,0.0,258.0420575922108,305.12986412422896,308.94038168085274,357.75428451114743,309.722493190006,282.20218419404506,313.7388947053215,183.70975948480083,302.6026334426542
1,259.79276288247166,0.0,67.57200063176344,70.31155622883819,88.79146814374496,85.53238759628974,58.31711427179343,98.67637092638014,106.25408028092522,71.08679442535535
2,304.75240608031885,67.09489095390461,0.0,72.8511601286759,44.37976997430317,26.79941832693345,26.233430947398404,30.354699211722362,95.28248313535568,20.09918498789
3,313.0640568677969,70.13004963090106,74.34271345808511,0.0,82.48920012326144,87.30089133644088,73.81585143158586,95.04358718848505,126.37195853952059,75.51491594903112
4,369.4117899993219,84.16593753854735,44.36747324239124,84.029044174327,0.0,39.126780595715644,49.4944336425707,42.78843779180744,162.8003731180456,40.758160185930564
5,309.72211188652017,79.29576948132785,29.286770470560214,93.06879605764681,37.70589950291142,0.0,24.543341571947764,6.132970272497147,115.89266688306893,9.831318786767554
6,282.0505215963033,58.31711427179343,27.398591238511244,73.81591198018285,51.8060407519865,24.338593542877703,0.0,14.311396592117546,73.10378165725334,20.007917159371942
7,313.7388947120718,99.17584076394755,30.354687654765627,95.04358718848505,42.78843779180744,6.132970272497147,14.311396592117546,0.0,95.79804875552034,10.507396257867725
8,180.5318479611439,96.10804653893291,95.51430523616267,126.09478626761015,167.49226625785616,106.70884084426464,73.10378165725334,97.29917603293939,0.0,92.03891061305848
9,291.256948059691,72.30518734134716,19.48365440288842,79.01697385420502,39.835718520640995,9.831318786767554,20.649573493965676,10.507390293964846,91.88637709652772,0.0
