Names,1
tahfut,-0.0891691827519091
mishkat-al-anwar,-0.010510395911477843
al-iqtisad fi al-_itiqad ,0.05633109989357293
Kitab Iljam Al- Awamm an Ilm Al-Kalam,-0.011226726021859812
Kimiya-yi Saādat,-0.075344979448847
Faysal at-Tafriqa Bayna al-Islam wa al-Zandaqa,0.09332917272857111
Fada’ih al-Batiniyya ,0.06696159402911589
Al-Mankhul min Taliqat al-Usul,0.06090127811178164
Al Mustasfa min ilm al-Usul,0.014902607132439905
Ahliyi al-Madnun bihi ala ghayri,0.07647169024899275
