,0,1,2,3,4,5,6,7,8,9
0,0.0,373.74188634424513,447.4384465238409,419.24512866433736,449.9479174648548,448.6706017108535,429.45100208401936,455.1400649635953,312.50589170807234,422.28084626087633
1,375.8571070933372,0.0,69.60136876515784,72.75782071189423,101.79445645028821,78.93023019987405,79.20720329749798,94.04520881276878,89.87457721720241,80.74923952801876
2,406.439075929722,65.20532024861805,0.0,63.18241304613247,43.563486697676126,28.713487380310823,24.11791725664108,24.338954002311482,103.62159878073322,17.42167034993946
3,420.3668901936296,71.65255060201719,60.67771172960181,0.0,59.34585442268792,56.460819091815495,65.57983705516796,72.50692317398486,136.80548704135205,63.77726871476332
4,455.32788737714264,101.11406045911431,40.56971852815036,61.74659534723003,0.0,29.27910791518147,33.27675149754609,30.213851268797384,113.62070656822931,31.98257880475427
5,450.4063544144837,79.91345094274382,33.23986288886931,55.658293080465484,24.873607775740112,0.0,16.68524102131539,12.400710260149737,115.82001078284216,13.759290113412163
6,431.7117567618144,71.42062133940235,22.2592553554353,64.33057553342536,33.99872248867982,16.68525536950085,0.0,13.406685163368394,106.03058621287005,14.39557424620682
7,455.1400647270028,94.99745881839968,24.79502551606504,72.42419086513647,30.21386421064409,10.673592587733168,13.406685163368394,0.0,129.0961881922447,11.472526542092055
8,311.3959126887794,98.38289842258067,102.36471870452891,119.07801039022698,128.0721261526681,111.10453445239133,106.102756409639,126.76482103050074,0.0,113.0792116737016
9,422.2975593907219,73.32917918602621,16.026851978130424,62.33255819854608,30.9339713836535,13.75931180875753,14.612053724612679,11.472526542092055,114.17064128607024,0.0
