Names,1
tahfut,0.17257098000875265
mishkat-al-anwar,0.11701785564854719
al-iqtisad fi al-_itiqad ,0.06147682779526493
Kitab Iljam Al- Awamm an Ilm Al-Kalam,0.11767853752577817
Kimiya-yi Saādat,0.15088796000561974
Faysal at-Tafriqa Bayna al-Islam wa al-Zandaqa,0.07360598061666604
Fada’ih al-Batiniyya ,0.057704043464945474
Al-Mankhul min Taliqat al-Usul,0.07824134490426653
Al Mustasfa min ilm al-Usul,0.09590868516209139
Ahliyi al-Madnun bihi ala ghayri,0.07490778486806776
