,0,1,2,3,4,5,6,7,8,9
0,0.0,370.02618750516865,422.47784179062955,389.4929696524003,403.1009040999637,445.3539235595273,395.50882830699584,445.2133292595479,268.52848950053925,403.2188410628204
1,369.5132173251541,0.0,71.58803693790772,74.51763327012185,95.81168418480492,82.02339397401971,69.3374315680752,103.89843236826898,92.92353775185136,70.75550296033082
2,419.2476649241671,70.70061951990489,0.0,65.59839615385859,45.910646570399265,33.881706817275685,23.307418096768984,36.888741586118186,117.38949092378492,20.320232245497962
3,371.3421734011245,78.24426201706646,65.83472746377214,0.0,63.762188323794064,67.19066558533798,63.39373184515371,77.97773754926664,98.09310629992223,67.64497648541469
4,409.70556506572404,95.81131677647767,48.857451713371105,67.41906129170482,0.0,27.333265191337276,40.882933280130615,33.39730842573779,133.18873712567412,37.958951432850796
5,445.01557235418306,82.32161964270418,37.27100276225623,66.8406302547556,27.479292092341197,0.0,20.872198274679178,11.467452458217124,124.43420193465728,15.216903179861788
6,389.82756922606745,69.42825785117465,23.307418096768984,63.726361307289025,40.96966772220995,20.11197201134435,0.0,15.930192623243855,102.13255511426576,13.06347885658883
7,445.32909167802666,103.195366430846,35.383858065972674,77.95787668689661,33.50125388092407,11.467449407832433,15.930840787083369,0.0,134.27920024630504,16.147360039858498
8,269.25021958209385,89.87226834571636,120.88538324945661,95.98724787845033,133.4696632854236,124.86985552751385,94.35986190521058,134.6320378784161,0.0,109.08119705973115
9,376.7852350056553,83.82168686003286,20.489063300156616,70.01366940778533,37.464826062599684,14.854234640408649,14.276813911329228,16.052030309259138,110.01066994608072,0.0
